GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US53581,53581,ZCTA5 53581,10193,218,9883,224,100,43,13,10,69,30,3,4,16,16,109,33,0,14,109,33
8600000US53582,53582,ZCTA5 53582,1092,101,1020,105,0,9,0,9,0,9,0,9,54,61,18,11,0,9,18,11
8600000US53583,53583,ZCTA5 53583,5888,191,5551,280,13,16,34,34,6,9,9,13,190,194,85,51,30,26,55,45
8600000US53585,53585,ZCTA5 53585,2284,212,2058,175,4,8,1,3,0,9,0,9,172,127,49,42,12,12,37,40
8600000US53586,53586,ZCTA5 53586,2226,158,2180,158,3,9,3,4,0,9,0,9,22,22,18,14,0,9,18,14
8600000US53587,53587,ZCTA5 53587,1194,100,1143,90,1,2,33,34,0,9,0,9,11,14,6,8,0,9,6,8
8600000US53588,53588,ZCTA5 53588,3978,192,3812,190,8,15,15,15,18,13,0,9,20,18,105,76,0,9,105,76
8600000US53589,53589,ZCTA5 53589,20178,397,18936,687,466,428,27,21,206,130,0,16,96,109,447,215,0,16,447,215
8600000US53590,53590,ZCTA5 53590,39227,428,33174,684,2506,451,49,47,1804,396,14,18,451,257,1229,303,89,58,1140,283
8600000US53593,53593,ZCTA5 53593,22659,534,20367,718,707,447,40,39,961,309,0,16,25,27,559,249,0,16,559,249
8600000US53594,53594,ZCTA5 53594,5069,162,4753,224,16,15,0,12,18,19,0,12,180,152,102,70,0,12,102,70
8600000US53597,53597,ZCTA5 53597,18723,291,17733,482,93,65,9,14,312,136,0,14,65,107,511,230,6,11,505,231
8600000US53598,53598,ZCTA5 53598,2486,344,2201,305,18,27,0,9,196,200,0,9,0,9,71,73,0,9,71,73
8600000US53599,53599,ZCTA5 53599,52,45,52,45,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53702,53702,ZCTA5 53702,26,39,26,39,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53703,53703,ZCTA5 53703,31370,1148,27637,1090,831,277,53,44,1605,278,32,41,330,165,882,196,102,64,780,186
8600000US53704,53704,ZCTA5 53704,45528,1026,34784,943,5010,737,101,89,3155,592,0,18,900,392,1578,357,83,56,1495,340
8600000US53705,53705,ZCTA5 53705,25066,725,18818,631,633,216,292,152,4082,544,7,9,424,277,810,252,25,26,785,250
8600000US53706,53706,ZCTA5 53706,6265,389,4779,331,232,101,14,25,991,204,0,12,41,38,208,70,35,30,173,66
8600000US53711,53711,ZCTA5 53711,47712,1137,39094,1242,2743,636,98,95,2288,427,29,43,1942,641,1518,476,338,246,1180,400
8600000US53713,53713,ZCTA5 53713,23097,1117,12608,1007,3810,783,155,127,1744,369,0,16,3329,1055,1451,399,260,148,1191,378
8600000US53714,53714,ZCTA5 53714,16835,630,13928,670,1433,326,63,46,543,196,0,14,178,155,690,202,11,16,679,202
8600000US53715,53715,ZCTA5 53715,14246,812,11075,633,505,182,57,55,1697,470,0,14,358,328,554,180,109,73,445,155
8600000US53716,53716,ZCTA5 53716,18481,564,16564,504,774,281,67,62,350,172,12,20,80,58,634,236,95,80,539,215
8600000US53717,53717,ZCTA5 53717,12512,617,9491,513,467,222,72,68,1878,417,46,58,64,69,494,275,182,143,312,239
8600000US53718,53718,ZCTA5 53718,12700,650,10581,624,656,244,20,30,754,250,10,14,234,169,445,196,80,93,365,169
8600000US53719,53719,ZCTA5 53719,31705,1130,24333,1139,2544,602,52,67,3224,443,15,21,515,315,1022,299,240,157,782,281
8600000US53726,53726,ZCTA5 53726,5869,750,4817,768,194,118,27,31,716,349,0,12,14,23,101,56,0,12,101,56
8600000US53792,53792,ZCTA5 53792,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53801,53801,ZCTA5 53801,903,86,876,86,3,4,4,4,16,16,0,9,0,9,4,4,0,9,4,4
8600000US53802,53802,ZCTA5 53802,27,10,27,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53803,53803,ZCTA5 53803,1198,131,1170,123,21,24,0,9,0,9,0,9,0,9,7,11,0,9,7,11
8600000US53804,53804,ZCTA5 53804,1362,109,1323,107,6,9,3,5,5,6,0,9,20,20,5,6,0,9,5,6
8600000US53805,53805,ZCTA5 53805,5156,145,4746,220,298,133,2,5,17,18,0,12,0,12,93,65,0,12,93,65
8600000US53806,53806,ZCTA5 53806,1745,122,1700,121,0,9,0,9,0,9,0,9,16,15,29,26,0,9,29,26
8600000US53807,53807,ZCTA5 53807,4781,212,4703,219,22,26,8,9,4,5,0,9,1,3,43,37,0,9,43,37
8600000US53808,53808,ZCTA5 53808,1201,143,1167,133,23,33,0,9,0,9,0,9,0,9,11,13,0,9,11,13
8600000US53809,53809,ZCTA5 53809,4285,245,4223,245,0,9,0,9,49,43,0,9,5,7,8,10,0,9,8,10
8600000US53810,53810,ZCTA5 53810,380,52,375,53,0,9,0,9,5,8,0,9,0,9,0,9,0,9,0,9
8600000US53811,53811,ZCTA5 53811,3263,239,3182,240,14,20,5,10,6,13,9,21,21,20,26,25,0,9,26,25
8600000US53813,53813,ZCTA5 53813,5809,175,5645,221,47,20,0,12,92,134,0,12,5,8,20,17,6,7,14,13
8600000US53816,53816,ZCTA5 53816,829,87,798,87,1,2,3,4,14,15,0,9,8,9,5,5,0,9,5,5
8600000US53817,53817,ZCTA5 53817,142,30,142,30,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53818,53818,ZCTA5 53818,16126,267,15425,285,237,94,66,34,177,86,0,14,67,65,154,71,0,14,154,71
8600000US53820,53820,ZCTA5 53820,2386,147,2365,145,0,9,0,9,20,15,0,9,0,9,1,2,0,9,1,2
8600000US53821,53821,ZCTA5 53821,8287,188,7860,182,249,87,44,30,40,44,0,12,14,17,80,43,10,14,70,43
8600000US53825,53825,ZCTA5 53825,577,165,565,163,0,9,0,9,7,9,0,9,0,9,5,8,5,8,0,9
8600000US53826,53826,ZCTA5 53826,1195,129,1115,122,10,16,0,9,0,9,0,9,0,9,70,51,24,29,46,40
8600000US53827,53827,ZCTA5 53827,269,73,266,72,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53901,53901,ZCTA5 53901,14627,259,13450,331,498,111,141,77,52,60,0,14,119,101,367,148,36,41,331,123
8600000US53910,53910,ZCTA5 53910,3095,276,2847,245,61,61,0,9,73,57,0,9,3,4,111,92,20,21,91,91
8600000US53911,53911,ZCTA5 53911,1328,151,1299,154,7,7,0,9,12,11,0,9,0,9,10,11,0,9,10,11
8600000US53913,53913,ZCTA5 53913,20319,558,18768,547,209,100,309,115,243,115,0,16,213,124,577,201,220,134,357,142
8600000US53916,53916,ZCTA5 53916,22647,194,21484,357,180,135,238,154,99,67,0,16,200,174,446,182,51,49,395,172
8600000US53919,53919,ZCTA5 53919,2663,173,2635,173,0,9,3,4,4,9,3,4,10,12,8,9,0,9,8,9
8600000US53920,53920,ZCTA5 53920,384,66,380,63,0,9,0,9,0,9,0,9,0,9,4,8,0,9,4,8
8600000US53922,53922,ZCTA5 53922,908,93,879,81,9,11,0,9,1,3,0,9,0,9,19,29,0,9,19,29
8600000US53923,53923,ZCTA5 53923,2241,256,2077,232,34,29,12,9,14,21,0,9,71,50,33,21,3,4,30,19
8600000US53924,53924,ZCTA5 53924,1465,103,1425,110,5,8,2,4,5,7,0,9,20,27,8,8,0,9,8,8
8600000US53925,53925,ZCTA5 53925,7916,210,7600,240,49,65,16,24,106,68,1,2,5,7,139,113,0,12,139,113
8600000US53926,53926,ZCTA5 53926,1642,204,1618,205,5,8,6,6,0,9,0,9,0,9,13,10,0,9,13,10
8600000US53928,53928,ZCTA5 53928,122,51,122,51,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53929,53929,ZCTA5 53929,2581,201,2486,192,15,16,22,20,5,6,0,9,29,33,24,16,0,9,24,16
8600000US53930,53930,ZCTA5 53930,1349,122,1286,120,5,9,0,9,3,4,7,8,20,21,28,18,0,9,28,18
8600000US53931,53931,ZCTA5 53931,235,57,232,56,0,9,0,9,0,9,0,9,3,4,0,9,0,9,0,9
8600000US53932,53932,ZCTA5 53932,2470,148,2266,159,75,74,8,11,7,8,5,7,39,37,70,46,0,9,70,46
8600000US53933,53933,ZCTA5 53933,4482,210,3499,211,642,121,33,23,41,31,0,9,77,52,190,82,11,17,179,80
8600000US53934,53934,ZCTA5 53934,4472,296,4276,288,41,24,8,8,5,9,0,9,39,37,103,60,0,9,103,60
8600000US53935,53935,ZCTA5 53935,309,52,309,52,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53936,53936,ZCTA5 53936,2529,251,1809,209,391,92,106,47,26,30,0,9,102,53,95,48,30,27,65,43
8600000US53937,53937,ZCTA5 53937,1086,139,1078,140,3,4,4,5,0,9,0,9,0,9,1,2,0,9,1,2
8600000US53939,53939,ZCTA5 53939,261,54,254,53,0,9,0,9,0,9,0,9,0,9,7,9,0,9,7,9
8600000US53941,53941,ZCTA5 53941,3039,254,3007,252,24,38,0,9,0,9,0,9,0,9,8,7,1,3,7,7
8600000US53943,53943,ZCTA5 53943,1072,95,1070,96,0,9,0,9,0,9,0,9,0,9,2,4,1,3,1,2
8600000US53944,53944,ZCTA5 53944,2005,194,1944,194,11,15,26,17,0,9,0,9,4,6,20,17,2,3,18,17
8600000US53946,53946,ZCTA5 53946,4545,230,4367,226,7,6,23,16,46,35,0,9,54,61,48,34,0,9,48,34
8600000US53947,53947,ZCTA5 53947,144,35,139,35,5,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53948,53948,ZCTA5 53948,8101,231,7842,241,130,47,45,37,8,10,0,12,0,12,76,53,0,12,76,53
8600000US53949,53949,ZCTA5 53949,5823,215,5569,201,52,40,47,27,13,12,0,12,62,47,80,38,11,16,69,35
8600000US53950,53950,ZCTA5 53950,5570,213,4924,241,362,68,90,33,60,24,0,12,38,22,96,46,14,16,82,44
8600000US53951,53951,ZCTA5 53951,2338,211,2186,183,15,22,8,8,13,18,0,9,97,83,19,14,2,5,17,11
8600000US53952,53952,ZCTA5 53952,3257,237,3157,235,37,28,15,17,5,6,0,9,0,9,43,29,8,11,35,26
8600000US53953,53953,ZCTA5 53953,239,119,239,119,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US53954,53954,ZCTA5 53954,6841,238,6675,250,9,12,0,12,64,42,0,12,15,17,78,44,0,12,78,44
8600000US53955,53955,ZCTA5 53955,5606,255,5525,252,1,5,11,12,19,19,10,14,0,12,40,34,4,5,36,34
8600000US53956,53956,ZCTA5 53956,3314,213,3196,208,4,7,12,18,8,9,0,9,76,80,18,20,0,9,18,20
8600000US53959,53959,ZCTA5 53959,13903,281,13112,368,12,10,174,125,137,134,0,14,162,110,306,132,68,70,238,122
8600000US53960,53960,ZCTA5 53960,3515,190,3432,189,21,28,32,34,0,9,0,9,14,14,16,15,0,9,16,15
8600000US53961,53961,ZCTA5 53961,831,111,820,109,1,3,8,10,0,9,0,9,0,9,2,3,0,9,2,3
8600000US53963,53963,ZCTA5 53963,13918,221,12499,414,705,156,63,36,191,131,0,14,300,239,160,116,11,18,149,117
8600000US53964,53964,ZCTA5 53964,3673,194,3450,188,25,22,17,25,30,25,0,9,88,99,63,38,0,9,63,38
8600000US53965,53965,ZCTA5 53965,10219,472,9406,442,204,107,369,89,14,16,0,14,51,29,175,85,2,4,173,85
8600000US53968,53968,ZCTA5 53968,2292,186,2238,182,12,13,2,5,12,11,0,9,8,12,20,15,0,9,20,15
8600000US53969,53969,ZCTA5 53969,363,100,332,88,8,18,11,13,0,9,0,9,0,9,12,20,0,9,12,20
8600000US54001,54001,ZCTA5 54001,7684,280,7471,289,9,9,60,46,36,39,0,12,0,12,108,66,1,2,107,66
8600000US54002,54002,ZCTA5 54002,6441,208,6247,227,7,8,5,6,35,29,0,12,43,58,104,67,6,9,98,66
8600000US54003,54003,ZCTA5 54003,896,131,886,129,2,4,0,9,0,9,0,9,0,9,8,9,3,5,5,6
8600000US54004,54004,ZCTA5 54004,2401,181,2367,177,3,5,8,7,2,3,0,9,0,9,21,16,0,9,21,16
8600000US54005,54005,ZCTA5 54005,3076,200,3025,200,0,9,16,14,10,10,0,9,4,6,21,17,2,3,19,17
8600000US54006,54006,ZCTA5 54006,676,113,673,112,0,9,3,5,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54007,54007,ZCTA5 54007,1208,168,1163,160,0,9,34,29,6,8,0,9,2,3,3,4,0,9,3,4
8600000US54009,54009,ZCTA5 54009,2535,161,2415,151,29,29,23,20,14,12,0,9,44,48,10,10,0,9,10,10
8600000US54010,54010,ZCTA5 54010,34,42,34,42,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54011,54011,ZCTA5 54011,6663,265,6533,272,33,25,0,12,20,21,0,12,14,22,63,52,0,12,63,52
8600000US54013,54013,ZCTA5 54013,3394,210,3303,204,0,9,7,8,13,11,0,9,34,41,37,23,0,9,37,23
8600000US54014,54014,ZCTA5 54014,2087,136,2061,137,0,9,5,5,6,9,0,9,3,4,12,11,0,9,12,11
8600000US54015,54015,ZCTA5 54015,3537,198,3508,195,8,7,0,9,3,4,0,9,5,5,13,13,2,4,11,13
8600000US54016,54016,ZCTA5 54016,31491,406,29880,461,453,170,73,80,517,176,0,18,67,57,501,175,51,53,450,162
8600000US54017,54017,ZCTA5 54017,17229,419,16683,424,111,47,81,54,93,58,0,14,10,18,251,124,0,14,251,124
8600000US54020,54020,ZCTA5 54020,6848,184,6683,203,17,12,0,12,33,30,0,12,67,60,48,24,0,12,48,24
8600000US54021,54021,ZCTA5 54021,6644,231,6365,284,49,40,0,12,165,137,0,12,0,12,65,41,0,12,65,41
8600000US54022,54022,ZCTA5 54022,22898,448,21912,447,166,75,66,47,297,110,0,16,47,32,410,110,18,28,392,109
8600000US54023,54023,ZCTA5 54023,4091,233,3907,239,41,27,23,24,59,42,0,9,2,4,59,32,10,12,49,32
8600000US54024,54024,ZCTA5 54024,4796,260,4639,248,18,15,21,16,20,23,0,9,12,12,86,56,0,9,86,56
8600000US54025,54025,ZCTA5 54025,7450,364,7057,381,71,49,74,83,150,134,0,12,23,27,75,51,0,12,75,51
8600000US54026,54026,ZCTA5 54026,1925,227,1884,228,0,9,2,3,17,27,0,9,0,9,22,24,4,6,18,24
8600000US54027,54027,ZCTA5 54027,1001,120,962,120,5,6,8,7,0,9,1,2,5,7,20,14,0,9,20,14
8600000US54028,54028,ZCTA5 54028,2281,203,2225,197,3,4,2,4,4,6,0,9,1,2,46,41,0,9,46,41
8600000US54082,54082,ZCTA5 54082,1458,289,1442,284,16,24,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54101,54101,ZCTA5 54101,2666,183,2628,186,1,3,0,9,7,9,0,9,11,14,19,16,0,9,19,16
8600000US54102,54102,ZCTA5 54102,796,114,767,114,3,5,0,9,1,4,0,9,0,9,25,20,0,9,25,20
8600000US54103,54103,ZCTA5 54103,476,120,456,118,0,9,6,7,4,6,0,9,8,10,2,4,2,4,0,9
8600000US54104,54104,ZCTA5 54104,1153,153,1126,152,0,9,11,12,0,9,0,9,0,9,16,28,0,9,16,28
8600000US54106,54106,ZCTA5 54106,5479,371,5357,367,0,12,32,37,3,4,0,12,36,31,51,26,0,12,51,26
8600000US54107,54107,ZCTA5 54107,3641,206,3566,199,2,3,51,49,9,13,0,9,3,4,10,9,0,9,10,9
8600000US54110,54110,ZCTA5 54110,5542,193,5330,216,28,36,89,64,49,43,0,12,0,12,46,45,0,12,46,45
8600000US54111,54111,ZCTA5 54111,2322,184,2299,182,0,9,21,29,0,9,0,9,0,9,2,4,0,9,2,4
8600000US54112,54112,ZCTA5 54112,2334,182,2307,181,0,9,12,8,0,9,0,9,3,4,12,13,0,9,12,13
8600000US54113,54113,ZCTA5 54113,3533,28,3465,80,6,10,0,9,31,48,0,9,16,25,15,22,0,9,15,22
8600000US54114,54114,ZCTA5 54114,5211,219,5120,225,0,12,30,20,23,25,9,12,0,12,29,21,0,12,29,21
8600000US54115,54115,ZCTA5 54115,45217,923,40461,1005,411,310,1444,402,1347,533,0,18,250,135,1304,362,46,35,1258,357
8600000US54119,54119,ZCTA5 54119,826,164,759,151,0,9,0,9,15,15,0,9,0,9,52,47,5,11,47,50
8600000US54120,54120,ZCTA5 54120,231,57,231,57,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54121,54121,ZCTA5 54121,3122,140,3110,140,0,9,1,3,0,9,0,9,0,9,11,12,0,9,11,12
8600000US54123,54123,ZCTA5 54123,237,66,232,66,0,9,0,9,0,9,0,9,5,9,0,9,0,9,0,9
8600000US54124,54124,ZCTA5 54124,3456,191,3065,143,14,18,216,68,3,6,0,9,68,73,90,42,0,9,90,42
8600000US54125,54125,ZCTA5 54125,508,78,490,75,3,5,2,3,5,9,0,9,0,9,8,11,0,9,8,11
8600000US54126,54126,ZCTA5 54126,3881,282,3441,277,22,35,20,31,0,9,0,9,335,228,63,62,5,7,58,61
8600000US54127,54127,ZCTA5 54127,59,69,59,69,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54128,54128,ZCTA5 54128,1628,151,1123,101,3,4,397,113,8,7,0,9,2,3,95,43,2,2,93,43
8600000US54129,54129,ZCTA5 54129,3167,244,3093,243,6,8,30,27,17,17,0,9,6,8,15,12,0,9,15,12
8600000US54130,54130,ZCTA5 54130,25589,730,24670,774,6,8,229,189,43,33,0,16,276,174,365,140,7,11,358,139
8600000US54135,54135,ZCTA5 54135,3229,176,380,36,15,16,2719,171,20,27,0,9,0,9,95,66,0,9,95,66
8600000US54136,54136,ZCTA5 54136,6323,189,6058,200,42,47,15,22,37,41,0,12,24,38,147,83,0,12,147,83
8600000US54137,54137,ZCTA5 54137,1054,135,1019,135,0,9,31,37,4,6,0,9,0,9,0,9,0,9,0,9
8600000US54138,54138,ZCTA5 54138,846,121,808,116,0,9,32,32,6,8,0,9,0,9,0,9,0,9,0,9
8600000US54139,54139,ZCTA5 54139,3167,251,3102,249,0,9,17,14,14,18,0,9,10,14,24,26,0,9,24,26
8600000US54140,54140,ZCTA5 54140,9534,280,8921,401,28,25,30,33,113,130,0,12,289,283,153,85,0,12,153,85
8600000US54141,54141,ZCTA5 54141,2328,318,2144,305,58,61,66,44,31,38,0,9,0,9,29,30,0,9,29,30
8600000US54143,54143,ZCTA5 54143,14776,319,14333,322,225,64,47,45,81,57,0,14,0,14,90,69,0,14,90,69
8600000US54149,54149,ZCTA5 54149,1275,107,1234,107,0,9,6,8,8,9,0,9,0,9,27,26,0,9,27,26
8600000US54150,54150,ZCTA5 54150,1247,176,19,26,7,8,1219,179,0,9,0,9,0,9,2,4,0,9,2,4
8600000US54151,54151,ZCTA5 54151,3351,184,3312,185,0,9,4,4,2,4,3,5,0,9,30,29,0,9,30,29
8600000US54153,54153,ZCTA5 54153,6983,254,6730,253,53,42,36,30,6,9,0,12,36,27,122,64,48,42,74,48
8600000US54154,54154,ZCTA5 54154,5595,238,5328,284,17,27,20,22,67,44,0,12,0,12,163,110,0,12,163,110
8600000US54155,54155,ZCTA5 54155,6615,680,4363,522,36,30,1579,457,324,364,0,12,0,12,313,250,9,14,304,249
8600000US54156,54156,ZCTA5 54156,1574,204,1548,203,0,9,10,10,0,9,0,9,6,7,10,8,0,9,10,8
8600000US54157,54157,ZCTA5 54157,5697,322,5392,344,25,25,60,53,97,86,0,12,0,12,123,90,0,12,123,90
8600000US54159,54159,ZCTA5 54159,1318,155,1307,154,0,9,6,9,0,9,0,9,0,9,5,7,0,9,5,7
8600000US54160,54160,ZCTA5 54160,299,50,284,50,0,9,3,5,2,3,0,9,2,4,8,8,4,5,4,7
8600000US54161,54161,ZCTA5 54161,2872,242,2665,231,6,9,11,10,9,9,0,9,105,93,76,55,2,3,74,55
8600000US54162,54162,ZCTA5 54162,8950,230,8815,246,54,49,19,18,12,19,0,12,0,12,50,33,0,12,50,33
8600000US54165,54165,ZCTA5 54165,7846,384,7055,332,26,28,445,226,6,8,0,12,104,155,210,169,0,12,210,169
8600000US54166,54166,ZCTA5 54166,16746,241,14661,314,79,50,1360,235,88,45,12,15,11,17,535,142,10,10,525,142
8600000US54169,54169,ZCTA5 54169,2791,53,2772,50,0,9,0,9,0,9,0,9,0,9,19,32,0,9,19,32
8600000US54170,54170,ZCTA5 54170,3353,227,3148,219,0,9,104,90,0,9,0,9,95,72,6,8,0,9,6,8
8600000US54171,54171,ZCTA5 54171,3748,348,3724,348,7,13,9,10,0,9,0,9,0,9,8,13,0,9,8,13
8600000US54173,54173,ZCTA5 54173,4238,391,4222,392,16,24,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54174,54174,ZCTA5 54174,2986,181,2801,161,0,9,114,59,21,28,0,9,9,9,41,33,0,9,41,33
8600000US54175,54175,ZCTA5 54175,935,142,923,144,0,9,4,6,0,9,0,9,0,9,8,10,0,9,8,10
8600000US54177,54177,ZCTA5 54177,2919,155,2860,156,3,6,15,11,4,7,0,9,0,9,37,23,6,8,31,21
8600000US54180,54180,ZCTA5 54180,3406,98,3157,188,45,42,6,9,44,38,0,9,121,168,33,30,13,19,20,24
8600000US54201,54201,ZCTA5 54201,5200,159,5043,170,53,53,4,6,20,16,0,12,59,52,21,19,0,12,21,19
8600000US54202,54202,ZCTA5 54202,1281,160,1236,151,4,8,28,38,0,9,0,9,8,10,5,7,5,7,0,9
8600000US54204,54204,ZCTA5 54204,1653,129,1616,119,3,4,5,7,1,3,0,9,28,39,0,9,0,9,0,9
8600000US54205,54205,ZCTA5 54205,2020,151,1963,141,2,4,9,10,2,3,0,9,19,20,25,25,0,9,25,25
8600000US54207,54207,ZCTA5 54207,169,38,167,39,0,9,0,9,0,9,0,9,0,9,2,3,0,9,2,3
8600000US54208,54208,ZCTA5 54208,6224,286,6027,288,19,21,31,21,17,20,0,12,54,73,76,39,0,12,76,39
8600000US54209,54209,ZCTA5 54209,1310,142,1260,142,4,8,20,26,1,3,0,9,25,28,0,9,0,9,0,9
8600000US54210,54210,ZCTA5 54210,892,150,824,137,0,9,43,48,14,15,0,9,0,9,11,13,0,9,11,13
8600000US54211,54211,ZCTA5 54211,280,67,279,67,0,9,0,9,0,9,0,9,0,9,1,2,0,9,1,2
8600000US54212,54212,ZCTA5 54212,1127,183,1094,183,3,6,20,25,0,9,0,9,0,9,10,14,0,9,10,14
8600000US54213,54213,ZCTA5 54213,1308,126,1284,126,0,9,15,18,0,9,0,9,0,9,9,8,0,9,9,8
8600000US54214,54214,ZCTA5 54214,240,66,240,66,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54216,54216,ZCTA5 54216,6311,238,6109,240,7,10,13,15,43,36,0,12,52,46,87,55,0,12,87,55
8600000US54217,54217,ZCTA5 54217,7279,230,7030,239,31,31,36,42,16,17,3,7,22,19,141,55,6,9,135,51
8600000US54220,54220,ZCTA5 54220,39215,328,35867,406,405,171,155,81,1956,229,18,29,136,82,678,197,42,41,636,195
8600000US54227,54227,ZCTA5 54227,1559,158,1531,157,0,9,11,12,7,7,0,9,0,9,10,13,0,9,10,13
8600000US54228,54228,ZCTA5 54228,2712,193,2687,195,4,6,0,9,4,6,6,8,4,6,7,8,0,9,7,8
8600000US54229,54229,ZCTA5 54229,4627,342,4498,335,37,43,6,7,44,70,0,9,4,6,38,53,0,9,38,53
8600000US54230,54230,ZCTA5 54230,4516,241,4440,242,0,9,42,27,10,8,0,9,9,9,15,12,4,7,11,11
8600000US54232,54232,ZCTA5 54232,846,259,822,259,0,9,0,9,0,9,0,9,8,11,16,19,0,9,16,19
8600000US54234,54234,ZCTA5 54234,1563,179,1552,175,0,9,0,9,11,16,0,9,0,9,0,9,0,9,0,9
8600000US54235,54235,ZCTA5 54235,16606,246,15967,267,173,127,17,23,109,53,0,14,21,20,319,128,39,42,280,121
8600000US54241,54241,ZCTA5 54241,14413,218,13856,259,100,91,85,54,93,64,0,14,7,9,272,130,0,14,272,130
8600000US54245,54245,ZCTA5 54245,2178,170,2142,162,3,5,0,9,4,8,0,9,0,9,29,34,0,9,29,34
8600000US54246,54246,ZCTA5 54246,838,107,822,107,4,9,0,9,7,9,0,9,1,3,4,8,0,9,4,8
8600000US54247,54247,ZCTA5 54247,2154,185,2104,181,0,9,10,10,3,4,0,9,5,6,32,38,0,9,32,38
8600000US54301,54301,ZCTA5 54301,22169,554,19028,666,587,184,587,192,312,151,6,9,820,331,829,203,67,68,762,204
8600000US54302,54302,ZCTA5 54302,31564,1035,21954,1147,1061,256,512,245,1516,454,10,16,4937,897,1574,461,103,103,1471,455
8600000US54303,54303,ZCTA5 54303,27990,924,21095,845,1501,405,1014,326,1383,345,0,16,1425,550,1572,450,375,255,1197,396
8600000US54304,54304,ZCTA5 54304,27256,920,22808,794,797,278,1393,349,988,357,0,16,475,266,795,275,138,134,657,232
8600000US54307,54307,ZCTA5 54307,1081,212,412,117,550,145,99,48,20,32,0,9,0,9,0,9,0,9,0,9
8600000US54311,54311,ZCTA5 54311,35007,948,30597,964,633,274,169,75,1339,440,0,18,1328,528,941,335,429,275,512,245
8600000US54313,54313,ZCTA5 54313,37709,959,34880,903,152,89,983,226,637,296,0,18,268,249,789,278,147,188,642,202
8600000US54401,54401,ZCTA5 54401,30703,698,26314,650,356,171,97,50,2872,369,23,35,145,182,896,238,19,22,877,235
8600000US54403,54403,ZCTA5 54403,25061,864,21725,745,247,157,134,83,2346,649,0,16,30,31,579,192,11,15,568,192
8600000US54405,54405,ZCTA5 54405,2931,226,2703,224,4,5,0,9,3,5,0,9,208,102,13,13,0,9,13,13
8600000US54406,54406,ZCTA5 54406,3367,210,3283,208,17,21,14,25,13,14,0,9,4,5,36,36,0,9,36,36
8600000US54407,54407,ZCTA5 54407,1564,133,1544,130,12,15,0,9,2,3,0,9,4,5,2,5,0,9,2,5
8600000US54408,54408,ZCTA5 54408,1028,115,989,97,1,2,3,4,1,2,0,9,17,28,17,20,0,9,17,20
8600000US54409,54409,ZCTA5 54409,12791,203,12175,201,168,63,111,82,26,36,0,14,45,32,266,105,0,14,266,105
8600000US54410,54410,ZCTA5 54410,2467,225,2423,223,5,5,8,10,3,3,0,9,0,9,28,27,1,2,27,27
8600000US54411,54411,ZCTA5 54411,5475,237,5414,236,0,12,3,3,0,12,0,12,4,5,54,49,0,12,54,49
8600000US54412,54412,ZCTA5 54412,2017,143,1933,140,5,8,5,6,0,9,0,9,37,37,37,29,12,15,25,24
8600000US54413,54413,ZCTA5 54413,133,24,128,24,0,9,1,3,2,3,0,9,0,9,2,4,0,9,2,4
