GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
8600000US53926,53926,ZCTA5 53926,883,84,20,11,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,146,55,15,13,9,7,16,11,16,9,308,43,29,13,57,18,105,28,83,22,66,21,9,6,2,3,2,3
8600000US53928,53928,ZCTA5 53928,78,31,1,3,0,9,0,9,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,1,3,2,3,0,9,41,22,3,5,2,6,8,6,12,10,5,5,0,9,0,9,0,9
8600000US53929,53929,ZCTA5 53929,1865,136,27,16,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,6,3,4,31,15,52,39,65,29,85,67,30,12,658,67,95,28,140,28,211,37,162,35,219,43,64,18,12,7,7,7
8600000US53930,53930,ZCTA5 53930,932,82,26,23,0,9,0,9,0,9,4,6,0,9,0,9,0,9,3,6,0,9,8,6,5,5,9,12,17,9,34,16,349,62,59,15,72,23,128,31,107,21,83,20,17,7,4,4,7,8
8600000US53931,53931,ZCTA5 53931,160,34,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,6,0,9,4,7,1,2,1,2,1,3,0,9,68,24,6,5,8,8,28,18,14,7,23,13,2,4,0,9,0,9
8600000US53932,53932,ZCTA5 53932,1669,91,15,11,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,19,12,9,8,26,28,21,15,40,17,493,68,45,17,135,31,205,47,273,46,264,53,106,27,14,16,4,5
8600000US53933,53933,ZCTA5 53933,3507,177,17,16,0,9,0,9,1,5,0,9,0,9,0,9,0,9,6,6,19,19,41,31,45,31,117,42,148,54,88,33,948,114,413,92,337,76,564,101,272,61,384,72,78,35,26,15,3,5
8600000US53934,53934,ZCTA5 53934,3413,226,42,22,0,9,0,9,0,9,0,9,2,4,0,9,0,9,19,21,9,8,45,24,43,22,86,33,148,46,135,30,1201,131,246,63,352,71,415,60,275,57,252,68,115,36,22,11,6,7
8600000US53935,53935,ZCTA5 53935,207,35,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,13,11,0,9,1,3,9,6,6,7,57,14,11,7,19,10,30,12,28,16,28,16,5,5,0,9,0,9
8600000US53936,53936,ZCTA5 53936,2055,201,15,20,0,9,0,9,0,9,0,9,2,4,10,19,0,9,21,25,19,20,7,6,15,10,46,25,84,43,64,31,480,80,463,103,239,70,302,94,165,49,89,38,23,16,11,18,0,9
8600000US53937,53937,ZCTA5 53937,652,63,9,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,65,33,2,3,9,6,5,4,18,9,253,45,14,8,34,19,75,16,71,23,74,21,18,9,2,3,3,4
8600000US53939,53939,ZCTA5 53939,188,31,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,5,5,6,3,3,11,10,0,9,3,4,72,19,12,8,11,7,18,11,34,16,15,11,1,2,0,9,0,9
8600000US53941,53941,ZCTA5 53941,2110,140,4,6,0,9,0,9,0,9,0,9,0,9,0,9,2,3,2,3,14,14,121,50,17,10,38,22,43,20,40,16,716,85,73,19,205,41,272,44,170,41,284,47,84,20,15,12,10,7
8600000US53943,53943,ZCTA5 53943,721,65,2,2,0,9,0,9,0,9,0,9,2,2,0,9,2,2,0,9,5,4,42,24,11,8,16,14,9,11,10,9,258,43,25,10,56,18,98,29,93,20,60,14,20,10,10,8,2,3
8600000US53944,53944,ZCTA5 53944,1465,113,5,5,0,9,0,9,0,9,2,3,0,9,0,9,0,9,8,13,0,9,20,17,28,20,44,23,44,22,51,24,463,66,118,33,148,33,199,48,146,30,145,34,32,16,8,6,4,5
8600000US53946,53946,ZCTA5 53946,3117,146,5,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,12,13,0,9,134,41,47,28,67,32,67,28,52,25,1216,108,110,27,197,38,378,67,304,51,390,58,107,30,13,8,18,12
8600000US53947,53947,ZCTA5 53947,113,27,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,7,1,3,3,4,2,4,3,4,47,18,6,6,7,6,26,15,11,7,3,5,0,9,0,9,0,9
8600000US53948,53948,ZCTA5 53948,5976,206,109,61,0,12,0,12,0,12,0,12,10,22,0,12,2,5,19,20,1,2,109,44,69,36,279,122,97,40,171,66,1955,198,447,104,477,91,744,118,607,115,648,107,178,51,20,10,34,28
8600000US53949,53949,ZCTA5 53949,4588,138,56,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,14,14,44,20,67,29,98,26,108,41,124,35,1602,123,339,67,441,61,660,86,444,68,459,71,106,29,13,8,11,6
8600000US53950,53950,ZCTA5 53950,4315,134,29,16,0,12,0,12,0,12,6,11,14,17,6,7,0,12,12,14,18,28,50,24,35,22,80,32,120,41,121,34,1377,131,328,51,376,61,693,80,465,71,409,61,110,31,50,25,16,9
8600000US53951,53951,ZCTA5 53951,1625,137,22,11,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,5,4,6,35,25,33,21,63,62,42,21,28,15,516,60,88,27,152,38,212,50,191,49,156,37,58,21,13,9,9,6
8600000US53952,53952,ZCTA5 53952,2509,150,26,15,0,9,7,11,0,9,0,9,0,9,0,9,0,9,3,4,11,12,23,15,42,24,50,18,67,23,42,16,1013,97,130,31,228,49,337,55,260,52,186,36,45,17,20,13,19,13
8600000US53953,53953,ZCTA5 53953,146,55,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,16,16,3,5,8,10,57,28,3,4,28,18,15,19,13,12,3,4,0,9,0,9,0,9
8600000US53954,53954,ZCTA5 53954,4867,155,41,16,0,12,0,12,0,12,5,7,0,12,0,12,0,12,8,9,19,23,73,33,12,9,56,25,100,42,50,19,1688,122,202,61,453,71,723,95,511,76,702,87,145,36,54,30,25,18
8600000US53955,53955,ZCTA5 53955,4095,171,16,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,4,7,5,5,45,17,31,22,68,32,1107,133,142,65,345,63,731,107,604,97,703,96,234,58,37,21,18,14
8600000US53956,53956,ZCTA5 53956,2264,128,9,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,10,2,2,51,17,7,6,74,29,42,19,44,19,937,83,80,22,207,40,310,53,215,46,218,50,58,21,3,4,0,9
8600000US53959,53959,ZCTA5 53959,9261,310,150,83,0,14,0,14,0,14,0,14,0,14,0,14,0,14,15,24,20,22,111,53,66,43,145,83,179,89,214,73,3059,296,357,112,847,181,1315,183,891,163,1278,214,503,136,64,43,47,28
8600000US53960,53960,ZCTA5 53960,2499,132,21,12,0,9,0,9,0,9,0,9,2,3,4,7,6,9,0,9,0,9,12,9,23,15,31,16,60,31,70,25,873,94,89,30,203,41,312,57,332,50,356,55,74,24,29,14,2,3
8600000US53961,53961,ZCTA5 53961,587,66,5,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,5,2,3,4,5,2,5,29,16,216,41,28,16,38,17,83,24,63,21,68,19,35,21,9,13,0,9
8600000US53963,53963,ZCTA5 53963,9983,319,75,51,0,14,0,14,0,14,0,14,5,9,1,2,4,6,14,15,56,80,199,75,108,69,218,88,300,97,231,126,3328,419,681,160,944,208,1392,221,964,207,1048,220,223,72,96,54,96,100
8600000US53964,53964,ZCTA5 53964,2520,132,14,9,0,9,4,5,0,9,0,9,2,3,0,9,13,20,2,2,5,8,51,19,25,10,68,30,47,19,67,26,871,94,133,36,226,37,316,45,298,56,239,47,115,31,16,8,8,7
8600000US53965,53965,ZCTA5 53965,7431,368,109,101,0,14,0,14,4,5,0,14,26,27,0,14,0,14,9,8,19,16,80,37,74,42,102,47,239,103,113,43,2291,218,416,86,446,82,1131,158,878,156,983,165,386,117,96,60,29,22
8600000US53968,53968,ZCTA5 53968,1632,98,16,11,0,9,0,9,0,9,0,9,2,4,2,3,0,9,0,9,0,9,73,43,16,10,24,10,18,14,23,12,655,68,75,22,121,25,256,52,136,29,129,30,71,20,7,6,8,7
8600000US53969,53969,ZCTA5 53969,302,79,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,19,0,9,12,20,6,5,19,18,119,47,4,4,12,9,67,51,24,23,19,10,11,7,0,9,0,9
8600000US54001,54001,ZCTA5 54001,5523,225,18,13,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,27,23,57,44,45,31,51,42,104,44,94,44,1743,170,187,68,524,94,886,115,600,97,811,132,252,64,99,47,23,14
8600000US54002,54002,ZCTA5 54002,4320,193,56,45,0,12,0,12,0,12,0,12,0,12,2,4,0,12,2,4,0,12,20,20,43,38,11,8,47,59,67,53,1324,189,119,46,236,71,780,139,739,150,631,123,149,48,67,36,27,16
8600000US54003,54003,ZCTA5 54003,639,69,4,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,4,6,0,9,15,12,2,5,182,52,24,13,80,29,94,28,89,31,108,32,23,15,8,6,3,5
8600000US54004,54004,ZCTA5 54004,1644,117,10,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,18,10,5,5,14,8,41,20,23,10,744,88,67,25,111,29,175,38,189,39,180,42,65,19,0,9,2,3
8600000US54005,54005,ZCTA5 54005,2152,117,3,4,0,9,0,9,0,9,0,9,3,6,0,9,0,9,3,4,0,9,13,10,4,4,17,9,28,14,31,18,998,98,120,36,169,38,251,49,245,41,191,45,53,22,20,13,3,4
8600000US54006,54006,ZCTA5 54006,508,70,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,2,3,0,9,14,8,11,7,214,40,18,9,40,16,72,23,68,24,53,24,10,11,3,5,0,9
8600000US54007,54007,ZCTA5 54007,819,93,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,7,7,6,5,5,4,5,16,11,24,16,283,55,24,13,75,29,105,33,141,37,103,33,24,13,2,4,0,9
8600000US54009,54009,ZCTA5 54009,1728,114,6,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,5,10,8,35,24,14,10,12,11,551,68,64,26,123,37,274,62,221,43,288,49,106,31,17,12,3,6
8600000US54010,54010,ZCTA5 54010,34,42,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,15,0,9,0,9,16,17,0,9,0,9,8,12,0,9,0,9,0,9,0,9,0,9
8600000US54011,54011,ZCTA5 54011,4600,191,41,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,33,12,16,42,23,22,17,77,50,75,38,37,19,1767,149,103,34,316,68,640,117,582,106,623,107,187,54,40,21,18,13
8600000US54013,54013,ZCTA5 54013,2294,105,5,5,0,9,3,4,0,9,0,9,0,9,0,9,0,9,7,8,0,9,57,30,8,7,17,10,28,15,38,15,780,83,78,26,199,48,349,54,300,56,334,69,87,17,4,3,0,9
8600000US54014,54014,ZCTA5 54014,1535,84,16,12,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,0,9,11,7,10,7,19,14,32,12,18,8,598,79,67,23,108,31,192,36,158,33,230,47,70,22,4,5,0,9
8600000US54015,54015,ZCTA5 54015,2247,132,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,11,15,11,20,12,15,12,14,13,9,28,21,678,78,24,13,141,39,314,51,376,71,486,66,114,30,16,15,8,8
8600000US54016,54016,ZCTA5 54016,21157,378,53,41,0,18,0,18,0,18,0,18,0,18,8,16,15,24,0,18,0,18,85,48,5,7,106,86,84,61,135,69,3686,375,389,115,1270,214,2831,310,2617,283,6798,475,2212,280,507,137,356,99
8600000US54017,54017,ZCTA5 54017,11449,401,21,16,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,4,0,14,93,65,21,21,76,47,192,89,148,86,2721,284,502,149,926,192,2038,246,1781,294,2299,272,442,126,117,62,70,45
8600000US54020,54020,ZCTA5 54020,4698,185,42,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,6,8,30,22,31,20,62,29,39,18,69,30,1443,167,116,45,316,67,650,78,682,97,825,111,275,66,90,40,20,16
8600000US54021,54021,ZCTA5 54021,4505,230,7,9,18,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,27,31,44,61,10,9,27,26,7,8,1468,239,77,44,263,80,694,163,678,148,763,116,327,86,20,16,61,42
8600000US54022,54022,ZCTA5 54022,13213,351,24,28,0,16,0,16,0,16,0,16,0,16,0,16,4,6,0,16,0,16,111,104,49,54,172,139,47,35,141,77,2874,284,206,92,760,167,1957,214,1443,199,3544,311,1396,199,180,59,305,100
8600000US54023,54023,ZCTA5 54023,2673,141,12,11,0,9,0,9,0,9,0,9,0,9,0,9,5,9,17,23,3,4,15,11,9,14,16,16,24,14,10,8,667,93,89,30,207,48,352,43,429,61,590,79,177,38,20,15,31,23
8600000US54024,54024,ZCTA5 54024,3458,178,15,12,0,9,4,5,0,9,0,9,0,9,0,9,2,3,0,9,0,9,28,14,28,25,63,33,46,20,19,12,1213,125,116,36,256,43,544,80,382,62,422,70,232,52,62,23,26,15
8600000US54025,54025,ZCTA5 54025,4710,303,15,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,4,6,26,30,87,72,23,27,40,32,1322,225,89,47,352,121,798,171,705,155,901,162,279,114,43,38,21,30
8600000US54026,54026,ZCTA5 54026,1332,128,11,12,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,6,4,6,8,8,20,22,7,10,465,91,38,23,90,37,181,48,207,44,247,62,48,28,2,3,0,9
8600000US54027,54027,ZCTA5 54027,711,81,13,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,7,14,20,2,5,10,11,5,5,246,46,30,13,47,20,100,24,100,27,98,24,28,10,1,3,10,8
8600000US54028,54028,ZCTA5 54028,1572,123,0,9,0,9,3,4,0,9,0,9,0,9,0,9,0,9,3,6,0,9,30,26,6,6,19,15,47,35,26,14,541,72,70,20,120,34,224,60,189,45,207,47,70,28,8,7,9,8
8600000US54082,54082,ZCTA5 54082,1040,179,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,236,134,34,37,41,35,199,87,99,52,222,91,151,55,33,34,25,40
8600000US54101,54101,ZCTA5 54101,1921,121,3,4,0,9,0,9,0,9,0,9,2,4,0,9,0,9,7,7,0,9,31,15,6,6,16,11,28,21,28,14,696,70,89,32,161,34,266,66,275,46,232,44,73,26,6,7,2,4
8600000US54102,54102,ZCTA5 54102,670,84,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,9,12,11,11,6,45,22,12,8,301,59,42,14,52,22,63,18,58,16,31,12,18,18,17,19,2,3
8600000US54103,54103,ZCTA5 54103,392,105,5,7,0,9,0,9,1,2,3,4,0,9,0,9,0,9,0,9,0,9,5,5,1,2,2,4,9,8,0,9,130,28,14,9,33,14,102,93,45,18,15,11,21,13,4,3,2,3
8600000US54104,54104,ZCTA5 54104,977,106,13,16,2,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,5,8,8,19,14,30,18,36,19,426,79,74,30,69,24,126,38,73,28,65,23,24,16,2,3,3,4
8600000US54106,54106,ZCTA5 54106,3541,197,14,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,32,17,14,10,48,23,79,33,63,34,1571,165,119,42,191,51,415,109,456,90,459,97,65,29,7,7,3,5
8600000US54107,54107,ZCTA5 54107,2370,121,5,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,0,9,62,20,9,7,27,13,42,24,39,16,1090,93,61,25,132,26,281,49,219,46,273,44,110,27,4,5,13,16
8600000US54110,54110,ZCTA5 54110,3558,170,19,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,26,32,23,46,36,31,22,35,22,1347,143,89,36,241,65,488,98,484,84,580,139,117,42,5,5,5,9
8600000US54111,54111,ZCTA5 54111,1717,126,8,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,8,11,8,10,9,29,20,37,18,778,97,59,21,120,42,212,52,176,48,171,46,69,28,23,17,5,5
8600000US54112,54112,ZCTA5 54112,1642,114,9,8,0,9,0,9,0,9,0,9,3,4,2,4,0,9,3,4,9,11,26,13,10,7,20,16,36,22,48,25,747,95,35,13,146,39,186,45,176,37,127,33,48,19,6,7,5,5
8600000US54113,54113,ZCTA5 54113,2465,186,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,19,29,0,9,35,38,0,9,0,9,0,9,69,57,750,209,93,76,220,99,347,127,426,157,471,150,24,28,11,19,0,9
8600000US54114,54114,ZCTA5 54114,3910,186,26,18,6,8,2,3,0,12,3,4,0,12,0,12,0,12,0,12,0,12,56,33,22,15,70,30,98,50,98,44,1406,173,177,51,284,73,675,107,335,68,470,111,170,58,10,8,2,4
8600000US54115,54115,ZCTA5 54115,28862,714,101,67,0,18,0,18,0,18,0,18,0,18,0,18,8,14,2,5,55,53,232,109,89,63,227,121,169,70,237,136,6882,622,554,227,1652,303,3848,472,3996,463,7340,522,2544,404,699,229,227,128
8600000US54119,54119,ZCTA5 54119,454,85,6,6,0,9,0,9,0,9,2,3,2,3,0,9,0,9,0,9,0,9,15,10,2,3,5,4,2,3,2,3,150,38,38,21,44,18,47,18,28,10,62,23,42,22,5,5,2,3
8600000US54120,54120,ZCTA5 54120,201,50,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,6,3,4,4,5,0,9,0,9,100,27,9,7,16,7,41,24,11,7,9,10,2,3,0,9,0,9
8600000US54121,54121,ZCTA5 54121,2429,110,33,24,0,9,0,9,0,9,6,9,0,9,0,9,3,5,8,18,0,9,8,9,25,16,53,34,9,8,30,19,769,92,82,33,228,49,479,107,216,50,362,75,90,31,23,15,5,7
8600000US54123,54123,ZCTA5 54123,171,34,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,5,0,9,0,9,4,6,0,9,7,10,6,10,4,6,35,16,6,7,20,15,23,16,43,19,20,13,0,9,0,9,0,9
8600000US54124,54124,ZCTA5 54124,2597,129,35,19,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,66,28,76,47,45,16,64,27,49,19,1088,95,121,39,168,37,281,61,277,58,239,46,61,28,23,24,4,5
8600000US54125,54125,ZCTA5 54125,431,62,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,10,8,2,2,4,4,9,8,14,8,192,36,17,8,30,13,50,20,48,24,51,19,2,3,0,9,0,9
8600000US54126,54126,ZCTA5 54126,2534,160,23,26,0,9,0,9,0,9,0,9,0,9,0,9,0,9,19,19,0,9,61,30,64,44,37,28,43,33,69,40,952,98,56,27,134,39,361,82,325,60,283,58,91,34,0,9,16,13
8600000US54127,54127,ZCTA5 54127,36,39,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,19,23,0,9,2,4,0,9,15,19,0,9,0,9,0,9,0,9
8600000US54128,54128,ZCTA5 54128,1133,92,9,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,9,11,4,6,6,7,25,16,26,11,457,56,52,22,90,23,145,34,138,41,101,22,59,18,7,8,3,5
8600000US54129,54129,ZCTA5 54129,2269,165,35,27,0,9,0,9,0,9,0,9,0,9,0,9,3,4,9,14,0,9,23,11,15,9,23,12,27,16,41,19,876,87,61,31,163,42,256,58,304,57,345,61,71,31,9,12,8,10
8600000US54130,54130,ZCTA5 54130,17196,503,14,11,0,16,0,16,0,16,0,16,0,16,0,16,0,16,36,34,2,6,130,62,58,39,157,83,208,75,253,102,6042,504,527,130,1252,196,2245,278,2404,282,2894,324,806,178,90,51,78,57
8600000US54135,54135,ZCTA5 54135,1857,111,10,14,0,9,0,9,0,9,11,15,0,9,0,9,0,9,0,9,0,9,7,7,39,26,33,30,21,19,41,30,603,84,166,56,121,46,316,79,166,53,202,63,104,47,11,10,6,10
8600000US54136,54136,ZCTA5 54136,4384,209,15,23,0,12,9,14,0,12,0,12,0,12,0,12,0,12,9,16,0,12,4,8,33,40,35,31,23,29,38,30,1570,248,62,53,252,87,819,165,481,116,813,170,213,93,8,12,0,12
8600000US54137,54137,ZCTA5 54137,786,80,4,5,0,9,0,9,0,9,0,9,0,9,0,9,3,4,0,9,5,5,6,6,11,10,11,12,7,12,9,10,352,53,30,20,39,19,80,27,95,29,112,37,18,11,0,9,4,6
8600000US54138,54138,ZCTA5 54138,687,94,17,11,0,9,0,9,0,9,0,9,0,9,4,5,0,9,0,9,0,9,8,7,0,9,9,5,24,18,13,9,289,61,30,14,46,20,59,18,48,21,96,34,44,21,0,9,0,9
8600000US54139,54139,ZCTA5 54139,2261,157,40,20,0,9,2,3,0,9,0,9,0,9,6,9,0,9,8,8,5,6,69,31,12,10,28,12,39,17,39,14,951,85,83,31,175,40,278,47,219,59,212,52,69,28,13,10,13,15
8600000US54140,54140,ZCTA5 54140,6546,295,6,8,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,4,8,88,98,28,38,19,16,108,107,135,65,2398,288,138,68,602,185,757,186,848,183,1056,222,273,130,25,29,47,42
8600000US54141,54141,ZCTA5 54141,1628,188,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,14,20,3,4,40,56,16,20,61,61,24,28,547,128,58,45,156,73,219,86,177,78,267,107,31,27,15,22,0,9
8600000US54143,54143,ZCTA5 54143,10702,298,22,21,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,36,39,109,79,106,56,167,68,218,88,122,52,4000,312,540,119,715,139,2072,268,989,188,1111,194,331,113,142,58,22,24
8600000US54149,54149,ZCTA5 54149,1076,80,13,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,5,0,9,18,12,11,8,26,12,33,17,37,14,436,50,51,15,93,26,101,24,84,31,122,30,32,15,11,11,0,9
8600000US54150,54150,ZCTA5 54150,667,100,3,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,8,8,7,6,9,16,25,4,6,8,9,233,75,115,51,22,15,90,37,98,67,45,32,6,9,0,9,8,12
8600000US54151,54151,ZCTA5 54151,2454,115,15,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,10,14,6,6,7,5,41,21,31,14,57,20,911,74,86,25,213,36,453,69,288,58,280,61,46,17,2,4,6,6
8600000US54153,54153,ZCTA5 54153,5112,225,48,30,0,12,0,12,0,12,7,12,0,12,0,12,6,9,9,14,0,12,74,48,76,42,104,49,115,60,152,55,1998,205,208,66,413,85,540,118,524,93,594,112,210,66,15,15,19,18
8600000US54154,54154,ZCTA5 54154,4091,175,29,19,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12,20,25,69,41,8,11,76,44,49,26,60,27,1689,183,110,42,324,86,540,125,396,68,463,86,194,62,46,36,13,19
8600000US54155,54155,ZCTA5 54155,4438,452,19,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,24,42,55,58,66,63,44,129,99,898,303,271,146,211,123,465,173,498,176,1075,296,536,265,87,132,67,80
8600000US54156,54156,ZCTA5 54156,1154,130,8,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,13,9,13,9,44,21,21,15,19,9,480,87,82,35,127,29,125,44,84,26,115,35,21,14,0,9,2,3
8600000US54157,54157,ZCTA5 54157,4071,240,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,45,32,25,82,88,66,41,24,27,1446,178,97,61,382,112,809,182,486,132,399,121,68,38,69,46,38,36
8600000US54159,54159,ZCTA5 54159,1089,120,2,3,0,9,0,9,0,9,0,9,2,4,0,9,0,9,0,9,8,9,43,32,0,9,2,4,27,20,5,6,457,90,42,22,89,33,130,41,104,40,112,39,53,23,13,12,0,9
8600000US54160,54160,ZCTA5 54160,184,28,0,9,0,9,0,9,0,9,0,9,0,9,1,2,0,9,0,9,0,9,3,3,0,9,3,4,5,4,4,4,79,21,1,2,17,11,29,17,16,8,21,9,4,6,1,3,0,9
8600000US54161,54161,ZCTA5 54161,2124,167,20,14,3,4,0,9,0,9,9,13,3,6,0,9,42,51,47,36,0,9,31,16,21,14,53,26,49,22,42,15,825,84,75,23,189,48,264,61,187,49,177,44,64,21,7,6,16,18
8600000US54162,54162,ZCTA5 54162,5795,293,23,15,0,12,0,12,2,3,0,12,0,12,4,5,0,12,3,4,17,26,59,34,22,20,89,44,36,33,49,28,2179,206,109,49,349,77,692,120,833,148,988,167,301,84,34,23,6,9
8600000US54165,54165,ZCTA5 54165,5281,306,43,48,0,12,0,12,0,12,0,12,0,12,11,17,11,17,0,12,0,12,94,48,32,24,81,46,54,27,99,43,2056,190,192,82,350,99,499,99,745,170,643,107,305,84,53,37,13,18
8600000US54166,54166,ZCTA5 54166,12118,201,44,35,0,14,1,2,0,14,0,14,2,3,2,3,5,7,36,34,47,35,115,56,105,73,239,109,195,72,286,80,4177,325,450,120,943,157,1728,257,1592,164,1227,181,647,122,171,79,106,60
